signaldate,Fuel oil temperature supply unit(ams),TC Bearing Oil Pressure Inlet TC #01(ams),Estimated engine load(ems),Turbocharger 1 speed(ems),VIT intermediate result A(ems),VIT intermediate result B(ems),VIT intermediate result C(ems),VIT intermediate result D(ems),Common Start of Injection(ems),Scav. Air Press. Mean Value(ems),Compression Pressure Average(ems),Firing Pressure Average(ems),Relative Engine Speed(ems),Exhaust Gas Average Temperature(ems),Exh. valve opening angle at CMCR(ems),Exh. valve closing angle at CMCR(ems),Cyl. lub. distribution share above piston(ems),Cyl. lub. distribution share below piston(ems),Cyl. lub. distribution share into piston(ems),Engine External Speed Setpoint(ems),Engine Internal Speed Setpoint(ems),MFI Demand(ems),Limited MFI PID MAX value(ems),Fuel Pressure Setpoint(ems),Fuel Pump Setpoint Master Controller(ems),Fuel Pump Setpoint Slave Controller(ems),Barometric Pressure 1(ems),Exh. valve opening angle Cyl_mean,Exh. valve opening angle Cyl_min,Exh. valve opening angle Cyl_max,Firing Pr. Balancing Injection Offset Cyl_mean,Firing Pr. Balancing Injection Offset Cyl_min,Firing Pr. Balancing Injection Offset Cyl_max,Start of Injection Cyl_mean,Start of Injection Cyl_min,Start of Injection Cyl_max,Engine speed(scr)
2021-10-05 03:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-2.58,0.0,28.5,0.0,0.0,61.13333333333333,120.0,259.0,70.0,5.0,25.0,0.5,32.0,327.69,486.7,750.0,75.0,75.0,1007.0,122.09999999999998,122.09999999999998,122.09999999999998,0.0133333333333333,-0.53,0.4000000000000001,-3.0898888888888885,-3.7273333333333336,-2.626,0.0
2021-10-05 04:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-2.58,0.0,28.5,0.0,0.0,61.13333333333333,120.0,259.0,70.0,5.0,25.0,0.5513333333333333,32.0,327.69,486.7,750.0,75.0,75.0,1006.0,122.09999999999998,122.09999999999998,122.09999999999998,0.0133333333333333,-0.53,0.4000000000000001,-3.127222222222222,-3.642,-2.7113333333333336,0.0
2021-10-05 05:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-2.58,0.0,28.5,0.0,0.0,61.23333333333333,120.0,259.0,70.0,5.0,25.0,0.6,32.0,327.69,486.7,750.0,75.0,75.0,1005.0,122.09999999999998,122.09999999999998,122.09999999999998,0.0133333333333333,-0.53,0.4000000000000001,-3.088111111111111,-3.6313333333333335,-2.583333333333333,0.0
2021-10-05 06:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-2.58,0.0,28.5,0.0,0.0,61.21666666666667,120.0,259.0,70.0,5.0,25.0,0.5689768333333333,32.0,327.69,486.7,750.0,75.0,75.0,1005.0,122.09999999999998,122.09999999999998,122.09999999999998,0.0133333333333333,-0.53,0.4000000000000001,-3.104111111111111,-3.620666666666666,-2.647333333333333,0.0
2021-10-05 07:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-2.58,0.0,28.5,0.0,0.0,61.26666666666667,120.0,259.0,70.0,5.0,25.0,0.5293333333333333,32.0,327.69,486.7,750.0,75.0,75.0,1004.0,122.09999999999998,122.09999999999998,122.09999999999998,0.0133333333333333,-0.53,0.4000000000000001,-3.084555555555556,-3.5886666666666667,-2.626,0.0
2021-10-05 08:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-2.58,0.0,28.5,0.0,0.0,61.45,120.0,259.0,70.0,5.0,25.0,0.6,32.0,327.69,486.7,750.0,75.0,75.0,1003.8333333333334,122.09999999999998,122.09999999999998,122.09999999999998,0.0133333333333333,-0.53,0.4000000000000001,-3.109444444444445,-3.652,-2.7146666666666666,0.0
2021-10-05 09:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-2.58,0.0,28.5,0.0,0.0,61.2,120.0,259.0,70.0,5.0,25.0,0.5536303333333333,32.0,327.69,486.7,750.0,75.0,75.0,1004.0,122.09999999999998,122.09999999999998,122.09999999999998,0.0133333333333333,-0.53,0.4000000000000001,-3.0756666666666668,-3.6633333333333336,-2.626,0.0
2021-10-05 10:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-2.58,0.0,28.5,0.0,0.0,61.28333333333333,120.0,259.0,70.0,5.0,25.0,0.5,32.0,327.69,486.7,750.0,75.0,75.0,1005.0,122.09999999999998,122.09999999999998,122.09999999999998,0.0133333333333333,-0.53,0.4000000000000001,-3.040111111111111,-3.4606666666666666,-2.6366666666666667,0.0
2021-10-05 11:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-2.58,0.0,28.5,0.0,0.0,61.1,120.0,259.0,70.0,5.0,25.0,0.5518151666666666,32.0,327.69,486.7,750.0,75.0,75.0,1005.8333333333334,122.09999999999998,122.09999999999998,122.09999999999998,0.0133333333333333,-0.53,0.4000000000000001,-3.125444444444445,-3.5773333333333333,-2.736,0.0
2021-10-05 12:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-2.58,0.0,28.5,0.0,0.0,61.05,120.0,259.0,70.0,5.0,25.0,0.5,32.0,327.69,486.7,750.0,75.0,75.0,1006.3333333333334,122.09999999999998,122.09999999999998,122.09999999999998,0.0133333333333333,-0.53,0.4000000000000001,-3.0916666666666663,-3.578,-2.7113333333333336,0.0
2021-10-05 13:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-2.58,0.0,28.5,0.0,0.0,61.1,120.0,259.0,70.0,5.0,25.0,0.5,32.0,327.69,486.7,750.0,75.0,75.0,1007.0,122.09999999999998,122.09999999999998,122.09999999999998,0.0133333333333333,-0.53,0.4000000000000001,-3.157444444444444,-3.6846666666666654,-2.796666666666667,0.0
2021-10-05 14:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-2.58,0.0,28.5,0.0,0.0,60.95,120.0,259.0,70.0,5.0,25.0,0.5123761666666667,32.0,327.69,486.7,750.0,75.0,75.0,1007.0,122.09999999999998,122.09999999999998,122.09999999999998,0.0133333333333333,-0.53,0.4000000000000001,-3.1272222222222226,-3.642,-2.7113333333333336,0.0
2021-10-05 15:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-2.58,0.0,28.5,0.0,0.0,61.05,120.0,259.0,70.0,5.0,25.0,0.5,32.0,327.69,486.7,750.0,75.0,75.0,1007.0,122.09999999999998,122.09999999999998,122.09999999999998,0.0133333333333333,-0.53,0.4000000000000001,-3.084555555555556,-3.77,-2.540666666666666,0.0
2021-10-05 16:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-2.58,0.0,28.5,0.0,0.0,60.9,120.0,259.0,70.0,5.0,25.0,0.5435,32.0,327.69,486.7,750.0,75.0,75.0,1006.0,122.09999999999998,122.09999999999998,122.09999999999998,0.0133333333333333,-0.53,0.4000000000000001,-3.065,-3.642,-2.6826666666666665,0.0
2021-10-05 17:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-2.58,0.0,28.5,0.0,0.0,60.75,120.0,259.0,70.0,5.0,25.0,0.5023101666666666,32.0,327.69,486.7,750.0,75.0,75.0,1006.0,122.09999999999998,122.09999999999998,122.09999999999998,0.0133333333333333,-0.53,0.4000000000000001,-3.045444444444444,-3.5886666666666667,-2.647333333333333,0.0
2021-10-05 18:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-2.58,0.0,28.5,0.0,0.0,60.91666666666666,120.0,259.0,70.0,5.0,25.0,0.5490923333333333,32.0,327.69,486.7,750.0,75.0,75.0,1005.0,122.09999999999998,122.09999999999998,122.09999999999998,0.0133333333333333,-0.53,0.4000000000000001,-3.107666666666667,-3.61,-2.647333333333333,0.0
2021-10-05 19:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-2.58,0.0,28.5,0.0,0.0,60.8,120.0,259.0,70.0,5.0,25.0,0.6,32.0,327.69,486.7,750.0,75.0,75.0,1005.6666666666666,122.09999999999998,122.09999999999998,122.09999999999998,0.0133333333333333,-0.53,0.4000000000000001,-3.077444444444444,-3.4926666666666666,-2.6366666666666667,0.0
2021-10-05 20:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-2.58,0.0,28.5,0.0,0.0,60.71666666666667,120.0,259.0,70.0,5.0,25.0,0.529538,32.0,327.69,486.7,750.0,75.0,75.0,1006.0,122.09999999999998,122.09999999999998,122.09999999999998,0.0133333333333333,-0.53,0.4000000000000001,-3.104111111111111,-3.61,-2.7113333333333336,0.0
2021-10-05 21:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-2.58,0.0,28.5,0.0,0.0,60.8,120.0,259.0,70.0,5.0,25.0,0.6,32.0,327.69,486.7,750.0,75.0,75.0,1007.0,122.09999999999998,122.09999999999998,122.09999999999998,0.0133333333333333,-0.53,0.4000000000000001,-3.0898888888888885,-3.642,-2.722,0.0
2021-10-05 22:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-2.58,0.0,28.5,0.0,0.0,60.71666666666667,120.0,259.0,70.0,5.0,25.0,0.5868333333333333,32.0,327.69,486.7,750.0,75.0,75.0,1008.1666666666666,122.09999999999998,122.09999999999998,122.09999999999998,0.0133333333333333,-0.53,0.4000000000000001,-3.081,-3.599333333333333,-2.64,0.0
2021-10-05 23:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-2.58,0.0,28.5,0.0,0.0,60.61666666666667,120.0,259.0,70.0,5.0,25.0,0.6,32.0,327.69,486.7,750.0,75.0,75.0,1010.0,122.09999999999998,122.09999999999998,122.09999999999998,0.0133333333333333,-0.53,0.4000000000000001,-3.0863333333333327,-3.556666666666666,-2.69,0.0
2021-10-06 00:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,0.0,0.0,0.0,60.91666666666666,120.0,259.0,70.0,5.0,25.0,0.5,32.0,327.69,486.7,750.0,72.86333333333333,72.86166666666666,1010.0,122.0,122.0,122.0,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-06 01:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,0.0,0.0,0.0,60.85,120.0,259.0,70.0,5.0,25.0,0.5305,32.0,327.69,486.7,750.0,75.0,75.0,1010.0,122.0,122.0,122.0,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-06 02:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,0.0,0.0,0.0,60.7,120.0,259.0,70.0,5.0,25.0,0.5696370000000001,32.0,327.69,486.7,750.0,75.0,75.0,1010.0,122.0,122.0,122.0,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-06 03:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,0.0,0.0,0.0,60.85,120.0,259.0,70.0,5.0,25.0,0.5,32.0,327.69,486.7,750.0,75.0,75.0,1009.0,122.0,122.0,122.0,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-06 04:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,0.0,0.0,0.0,60.88333333333333,120.0,259.0,70.0,5.0,25.0,0.5008251666666667,32.0,327.69,486.7,750.0,75.0,75.0,1007.3333333333334,122.0,122.0,122.0,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-06 05:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,0.0,0.0,0.0,61.01666666666667,120.0,259.0,70.0,5.0,25.0,0.6,32.0,327.69,486.7,750.0,75.0,75.0,1006.1666666666666,122.0,122.0,122.0,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-06 06:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,0.0,0.0,0.0,61.0,120.0,259.0,70.0,5.0,25.0,0.6,32.0,327.69,486.7,750.0,75.0,75.0,1006.0,122.0,122.0,122.0,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-06 07:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,0.0,0.0,0.0,60.81666666666666,120.0,259.0,70.0,5.0,25.0,0.6,32.0,327.69,486.7,750.0,75.0,75.0,1005.0,122.0,122.0,122.0,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-06 08:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,0.0,0.0,0.0,61.15,120.0,259.0,70.0,5.0,25.0,0.5673266666666666,32.0,327.69,486.7,750.0,75.0,75.0,1005.0,122.0,122.0,122.0,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-06 09:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,0.0,0.0,0.0,61.23333333333333,120.0,259.0,70.0,5.0,25.0,0.5123333333333333,32.0,327.69,486.7,750.0,75.0,75.0,1006.0,122.0,122.0,122.0,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-06 10:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,0.0,0.0,0.0,61.01666666666667,120.0,259.0,70.0,5.0,25.0,0.5528333333333334,32.0,327.69,486.7,750.0,75.0,75.0,1006.0,122.0,122.0,122.0,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-06 11:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,0.0,0.0,0.0,61.083333333333336,120.0,259.0,70.0,5.0,25.0,0.5891088333333333,32.0,327.69,486.7,750.0,75.0,75.0,1007.0,122.0,122.0,122.0,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-06 12:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,0.0,0.0,0.0,60.91666666666666,120.0,259.0,70.0,5.0,25.0,0.6,32.0,327.69,486.7,750.0,75.0,75.0,1008.0,122.0,122.0,122.0,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-06 13:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,0.0,0.0,0.0,61.0,120.0,259.0,70.0,5.0,25.0,0.5539999999999999,32.0,327.69,486.7,750.0,75.0,75.0,1008.0,122.0,122.0,122.0,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-06 14:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,0.0,0.0,0.0,61.1,120.0,259.0,70.0,5.0,25.0,0.579373,32.0,327.69,486.7,750.0,75.0,75.0,1009.0,122.0,122.0,122.0,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-06 15:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,0.0,0.0,0.0,61.0,120.0,259.0,70.0,5.0,25.0,0.6,32.0,327.69,486.7,750.0,75.0,75.0,1008.0,122.0,122.0,122.0,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-06 16:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,0.0,0.0,0.0,60.95,120.0,259.0,70.0,5.0,25.0,0.6,32.0,327.69,486.7,750.0,75.0,75.0,1008.0,122.0,122.0,122.0,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-06 17:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,0.0,0.0,0.0,60.93333333333334,120.0,259.0,70.0,5.0,25.0,0.5991749999999999,32.0,327.69,486.7,750.0,75.0,75.0,1007.8333333333334,122.0,122.0,122.0,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-06 18:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,0.0,0.0,0.0,60.975,120.0,259.0,70.0,5.0,25.0,0.6,32.0,327.69,486.7,750.0,75.0,75.0,1007.0,122.0,122.0,122.0,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-06 19:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,0.0,0.0,0.0,60.81666666666666,120.0,259.0,70.0,5.0,25.0,0.5,32.0,327.69,486.7,750.0,75.0,75.0,1007.0,122.0,122.0,122.0,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-06 20:00:00,32.9167,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,0.0,0.0,0.0,60.91666666666666,120.0,259.0,70.0,5.0,25.0,0.5258333333333334,32.0,327.69,486.7,750.0,75.0,75.0,1007.0,122.0,122.0,122.0,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-06 21:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,0.0,0.0,0.0,60.65,120.0,259.0,70.0,5.0,25.0,0.5523101666666667,32.0,327.69,486.7,750.0,75.0,75.0,1008.0,122.0,122.0,122.0,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-06 22:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,0.0,0.0,0.0,60.75,120.0,259.0,70.0,5.0,25.0,0.5083333333333333,32.0,327.69,486.7,750.0,75.0,75.0,1009.0,122.0,122.0,122.0,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-06 23:00:00,32.8,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,0.0,0.0,0.0,60.66666666666666,120.0,259.0,70.0,5.0,25.0,0.5973333333333333,32.0,327.69,486.7,750.0,75.0,75.0,1009.5,122.0,122.0,122.0,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-07 00:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,0.0,0.0,0.0,60.68333333333334,120.0,259.0,70.0,5.0,25.0,0.5577558333333333,32.0,327.69,486.7,750.0,75.0,75.0,1010.0,122.0,122.0,122.0,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-07 01:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,0.0,0.0,0.0,60.85,120.0,259.0,70.0,5.0,25.0,0.5181666666666667,32.0,327.69,486.7,750.0,75.0,75.0,1010.0,122.0,122.0,122.0,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-07 02:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,0.0,0.0,0.0,60.88333333333333,120.0,259.0,70.0,5.0,25.0,0.6,32.0,327.69,486.7,750.0,75.0,75.0,1010.0,122.0,122.0,122.0,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-07 03:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,0.0,0.0,0.0,61.01666666666667,120.0,259.0,70.0,5.0,25.0,0.5178218333333333,32.0,327.69,486.7,750.0,75.0,75.0,1009.0,122.0,122.0,122.0,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-07 04:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,0.0,0.0,0.0,61.083333333333336,120.0,259.0,70.0,5.0,25.0,0.5462045,32.0,327.69,486.7,750.0,75.0,75.0,1008.0,122.0,122.0,122.0,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-07 05:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,0.0,0.0,0.0,61.31666666666666,120.0,259.0,70.0,5.0,25.0,0.5998333333333333,32.0,327.69,486.7,750.0,75.0,75.0,1007.0,122.0,122.0,122.0,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-07 06:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,0.0,0.0,0.0,61.25,120.0,259.0,70.0,5.0,25.0,0.6,32.0,327.69,486.7,750.0,75.0,75.0,1006.1666666666666,122.0,122.0,122.0,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-07 07:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0530616666666666,28.23,0.0,0.0,71.23333333333333,120.0,259.0,70.0,5.0,25.0,0.6,32.0,327.69,496.5146666666667,750.0,28.07166666666667,28.06833333333333,1006.0,122.09999999999998,122.09999999999998,122.09999999999998,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-07 08:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,28.23,0.0,0.0,64.78333333333333,120.0,259.0,70.0,5.0,25.0,0.6,32.0,327.69,486.7,750.0,74.3,74.3,1006.0,122.09999999999998,122.09999999999998,122.09999999999998,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-07 09:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,28.23,0.0,0.0,63.78333333333333,120.0,259.0,70.0,5.0,25.0,0.6,32.0,327.69,486.7,750.0,75.0,75.0,1007.0,122.09999999999998,122.09999999999998,122.09999999999998,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-07 10:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,28.23,0.0,0.0,63.3,120.0,259.0,70.0,5.0,25.0,0.6,32.0,327.69,486.7,750.0,75.0,75.0,1007.0,122.09999999999998,122.09999999999998,122.09999999999998,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-07 11:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,28.23,0.0,0.0,62.88333333333333,120.0,259.0,70.0,5.0,25.0,0.6,32.0,327.69,486.7,750.0,75.0,75.0,1008.0,122.09999999999998,122.09999999999998,122.09999999999998,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-07 12:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,28.23,0.0,0.0,62.26666666666667,120.0,259.0,70.0,5.0,25.0,0.6,32.0,327.69,486.7,750.0,75.0,75.0,1009.0,122.09999999999998,122.09999999999998,122.09999999999998,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-07 13:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,28.23,0.0,0.0,62.11666666666667,120.0,259.0,70.0,5.0,25.0,0.6,32.0,327.69,486.7,750.0,75.0,75.0,1009.0,122.09999999999998,122.09999999999998,122.09999999999998,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-07 14:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,28.23,0.0,0.0,62.0,120.0,259.0,70.0,5.0,25.0,0.6,32.0,327.69,486.7,750.0,75.0,75.0,1009.0,122.09999999999998,122.09999999999998,122.09999999999998,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-07 15:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,28.23,0.0,0.0,61.81666666666666,120.0,259.0,70.0,5.0,25.0,0.6,32.0,327.69,486.7,750.0,75.0,75.0,1009.6666666666666,122.09999999999998,122.09999999999998,122.09999999999998,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-07 16:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,28.23,0.0,0.0,61.583333333333336,120.0,259.0,70.0,5.0,25.0,0.6,32.0,327.69,486.7,750.0,75.0,75.0,1009.0,122.09999999999998,122.09999999999998,122.09999999999998,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-07 17:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,28.23,0.0,0.0,61.583333333333336,120.0,259.0,70.0,5.0,25.0,0.6,32.0,327.69,486.7,750.0,75.0,75.0,1008.0,122.09999999999998,122.09999999999998,122.09999999999998,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-07 18:00:00,33.0,2.0,0.0,0.0,-5.0,1.0,0.0,-4.0,-3.2000000000000006,0.0,28.23,0.0,0.0,61.333333333333336,120.0,259.0,70.0,5.0,25.0,0.6,32.0,327.69,486.7,750.0,75.0,75.0,1008.0,122.09999999999998,122.09999999999998,122.09999999999998,4.625929269271485e-18,-0.3,0.2,-3.2000000000000006,-3.5,-3.0,0.0
2021-10-07 19:00:00,33.0,3.0,2.773763333333333,941.9435,-5.0,1.5453333333333334,-0.9638333333333334,-4.4185,-3.407166666666667,0.0594571,28.359,17.51033333333333,12.483333333333334,119.7,120.0,259.0,70.0,5.0,25.0,10.208911666666667,28.126900000000003,327.69,497.4138333333333,775.9851666666667,10.901666666666666,10.895,1008.0,122.09999999999998,122.09999999999998,122.09999999999998,4.625929269271485e-18,-0.3,0.2,-3.404944444444444,-3.707166666666667,-3.2031666666666667,0.0
2021-10-07 20:00:00,33.0,2.0,4.988286666666666,2940.76,-5.0,2.248833333333333,-1.0,-3.7511666666666654,-2.954333333333333,0.1033729999999999,30.870666666666665,40.29316666666666,38.5,163.08333333333334,120.0,259.0,70.0,5.0,25.0,26.600000000000005,26.600000000000005,327.69,505.9828333333333,750.0,21.34,21.326666666666668,1008.0,122.2,122.2,122.2,4.625929269271485e-18,-0.3,0.2,-2.9549444444444446,-3.2555,-2.7543333333333333,26.495
